CNN,ST_NAME,the_geom,ST_TYPE,CNNTEXT,String,Longitude,Latitude
32855000,JOHN F KENNEDY,POINT (-122.45819722524445 37.771170140917185),DR,32855000,-122.45819722524445 37.771170140917185,-122.4582,37.77117
27968000,FULTON,POINT (-122.50775066581708 37.77149503397344),ST,27968000,-122.50775066581708 37.77149503397344,-122.50775,37.7715
20342000,TALBERT,POINT (-122.40686611318347 37.70934659384665),ST,20342000,-122.40686611318347 37.70934659384665,-122.40687,37.70935
21739000,RUSSIA,POINT (-122.43638453997653 37.72120940399311),AVE,21739000,-122.43638453997653 37.72120940399311,-122.43638,37.72121
25578000,BERGEN,POINT (-122.42026978376457 37.80523676473584),ALY,25578000,-122.42026978376457 37.80523676473584,-122.42027,37.80524
21912000,SANCHEZ,POINT (-122.42895947287423 37.744363239541364),ST,21912000,-122.42895947287423 37.744363239541364,-122.42896,37.74436
23400000,PACHECO,POINT (-122.48906640865256 37.74994278584206),ST,23400000,-122.48906640865256 37.74994278584206,-122.48907,37.74994
25465000,COLUMBUS,POINT (-122.4137187499589 37.802743201845786),AVE,25465000,-122.4137187499589 37.802743201845786,-122.41372,37.80274
30053000,POST,POINT (-122.4125312016707 37.78776680750784),ST,30053000,-122.4125312016707 37.78776680750784,-122.41253,37.78777
22122000,ARAGO,POINT (-122.44272055854594 37.728133295098935),ST,22122000,-122.44272055854594 37.728133295098935,-122.44272,37.72813
26856000,BROADWAY,POINT (-122.43985340574093 37.7936483224882),,26856000,-122.43985340574093 37.7936483224882,-122.43985,37.79365
23778000,VERMONT,POINT (-122.40449697696468 37.76466431714703),ST,23778000,-122.40449697696468 37.76466431714703,-122.4045,37.76466
54048000,KEARNY,POINT (-122.40664518397574 37.803940880849375),ST,54048000,-122.40664518397574 37.803940880849375,-122.40665,37.80394
22898000,PACHECO,POINT (-122.46372988181024 37.75034684486586),ST,22898000,-122.46372988181024 37.75034684486586,-122.46373,37.75035
25321000,BROADWAY,POINT (-122.40666793128345 37.79786461279498),,25321000,-122.40666793128345 37.79786461279498,-122.40667,37.79786
20620000,LEDYARD,POINT (-122.40029325885861 37.73147825941918),ST,20620000,-122.40029325885861 37.73147825941918,-122.40029,37.73148
33715000,CHURCH ACCESS,POINT (-122.47881094427277 37.71445809836505),RD,33715000,-122.47881094427277 37.71445809836505,-122.47881,37.71446
33512000,WINSTON,POINT (-122.48386439548152 37.72701952315329),DR,33512000,-122.48386439548152 37.72701952315329,-122.48386,37.72702
23759000,18TH,POINT (-122.40232695329433 37.7622293940444),ST,23759000,-122.40232695329433 37.7622293940444,-122.40233,37.76223
22171000,SAN JOSE,POINT (-122.44810085579091 37.71828047502991),AVE,22171000,-122.44810085579091 37.71828047502991,-122.4481,37.71828
24414000,MISSION,POINT (-122.41590817899436 37.775272060215606),ST,24414000,-122.41590817899436 37.775272060215606,-122.41591,37.77527
50994000,ROLPH,POINT (-122.42749792175667 37.71061941248409),ST,50994000,-122.42749792175667 37.71061941248409,-122.4275,37.71062
20282000,PENINSULA,POINT (-122.39906445103951 37.711608931926904),AVE,20282000,-122.39906445103951 37.711608931926904,-122.39906,37.71161
27622000,14TH,POINT (-122.47325508324533 37.7862881009701),AVE,27622000,-122.47325508324533 37.7862881009701,-122.47326,37.78629
22962000,CORTES,POINT (-122.46613821348996 37.74428069441996),AVE,22962000,-122.46613821348996 37.74428069441996,-122.46614,37.74428
50766000,OAKDALE,POINT (-122.38337387887329 37.73062331649329),AVE,50766000,-122.38337387887329 37.73062331649329,-122.38337,37.73062
33387000,LAMARTINE,POINT (-122.4337963353162 37.73202830848811),ST,33387000,-122.4337963353162 37.73202830848811,-122.4338,37.73203
54163000,ATTRIDGE,POINT (-122.4163615406254 37.80077830864775),ALY,54163000,-122.4163615406254 37.80077830864775,-122.41636,37.80078
22575000,CAPITOL,POINT (-122.45906354617465 37.71660346233598),AVE,22575000,-122.45906354617465 37.71660346233598,-122.45906,37.7166
25443000,FILBERT,POINT (-122.41230726045985 37.801009012588),ST,25443000,-122.41230726045985 37.801009012588,-122.41231,37.80101
26675000,PACIFIC,POINT (-122.43802223340725 37.79292692108557),AVE,26675000,-122.43802223340725 37.79292692108557,-122.43802,37.79293
25882000,CHURCH,POINT (-122.42896877231158 37.76772917086084),ST,25882000,-122.42896877231158 37.76772917086084,-122.42897,37.76773
23119000,24TH,POINT (-122.48011134787664 37.73251006579097),AVE,23119000,-122.48011134787664 37.73251006579097,-122.48011,37.73251
27971000,FULTON,POINT (-122.5056111471284 37.771591606722694),ST,27971000,-122.5056111471284 37.771591606722694,-122.50561,37.77159
27020000,BAKER,POINT (-122.44728687112159 37.805160089774304),ST,27020000,-122.44728687112159 37.805160089774304,-122.44729,37.80516
26586000,FILLMORE,POINT (-122.43251538349982 37.78234963516804),ST,26586000,-122.43251538349982 37.78234963516804,-122.43252,37.78235
33519000,SKYLINE,POINT (-122.4990589764788 37.73157607031323),BLVD,33519000,-122.4990589764788 37.73157607031323,-122.49906,37.73158
27448000,14TH,POINT (-122.47243450220381 37.774979211040105),AVE,27448000,-122.47243450220381 37.774979211040105,-122.47243,37.77498
21352000,27TH,POINT (-122.42140560568674 37.74723063454793),ST,21352000,-122.42140560568674 37.74723063454793,-122.42141,37.74723
22402000,LANSDALE,POINT (-122.45380188248762 37.736676571138204),AVE,22402000,-122.45380188248762 37.736676571138204,-122.4538,37.73668
22693000,SARGENT,POINT (-122.46532106587632 37.71611762212458),ST,22693000,-122.46532106587632 37.71611762212458,-122.46532,37.71612
24052000,HARRISON,POINT (-122.41289876361614 37.76287322631362),ST,24052000,-122.41289876361614 37.76287322631362,-122.4129,37.76287
24263000,MOSS,POINT (-122.40729368049308 37.777179298289596),ST,24263000,-122.40729368049308 37.777179298289596,-122.40729,37.77718
52266000,HWY 101 NORTHBOUND,POINT (-122.47308812463102 37.805022749267266),,52266000,-122.47308812463102 37.805022749267266,-122.47309,37.80502
50639000,VENTURA,POINT (-122.46219591252392 37.75108593859295),AVE,50639000,-122.46219591252392 37.75108593859295,-122.4622,37.75109
51978000,CAMPBELL,POINT (-122.41035865407586 37.716393384216246),AVE,51978000,-122.41035865407586 37.716393384216246,-122.41036,37.71639
27253000,MARTIN LUTHER KING JR,POINT (-122.46833420361463 37.768776529802665),DR,27253000,-122.46833420361463 37.768776529802665,-122.46833,37.76878
26713000,GOUGH,POINT (-122.42764531131587 37.79999725732767),ST,26713000,-122.42764531131587 37.79999725732767,-122.42765,37.8
26657000,FILLMORE,POINT (-122.43473366334814 37.7933472849143),ST,26657000,-122.43473366334814 37.7933472849143,-122.43473,37.79335
23653000,INDIANA,POINT (-122.391781009241 37.764141402775486),ST,23653000,-122.391781009241 37.764141402775486,-122.39178,37.76414
23832000,FREELON,POINT (-122.3970617161945 37.778751053419725),ST,23832000,-122.3970617161945 37.778751053419725,-122.39706,37.77875
22496000,RANDOLPH,POINT (-122.46349969752934 37.71430077977829),ST,22496000,-122.46349969752934 37.71430077977829,-122.4635,37.7143
52136000,I-280 S OFF,POINT (-122.45120812392946 37.71429395507734),RAMP,52136000,-122.45120812392946 37.71429395507734,-122.45121,37.71429
21415000,PRAGUE,POINT (-122.43668765324573 37.71002343326331),ST,21415000,-122.43668765324573 37.71002343326331,-122.43669,37.71002
22114000,SAN JOSE,POINT (-122.4404391218505 37.72843929388974),AVE,22114000,-122.4404391218505 37.72843929388974,-122.44044,37.72844
27112000,12TH,POINT (-122.4686737475543 37.7508200196419),AVE,27112000,-122.4686737475543 37.7508200196419,-122.46867,37.75082
20216000,INNES,POINT (-122.38696169181681 37.738358822881175),AVE,20216000,-122.38696169181681 37.738358822881175,-122.38696,37.73836
26769000,MOULTON,POINT (-122.4376088348832 37.79920944197666),ST,26769000,-122.4376088348832 37.79920944197666,-122.43761,37.79921
26421000,CLAYTON,POINT (-122.44932587452622 37.77352485150539),ST,26421000,-122.44932587452622 37.77352485150539,-122.44933,37.77352
23649000,19TH,POINT (-122.39348838763786 37.761476161320815),ST,23649000,-122.39348838763786 37.761476161320815,-122.39349,37.76148
20743000,SILVER,POINT (-122.40095239443862 37.735261395058856),AVE,20743000,-122.40095239443862 37.735261395058856,-122.40095,37.73526
26956000,PACIFIC,POINT (-122.44767920844563 37.791702898761095),AVE,26956000,-122.44767920844563 37.791702898761095,-122.44768,37.7917
20237000,NEWHALL,POINT (-122.387143312079 37.741297366539676),ST,20237000,-122.387143312079 37.741297366539676,-122.38714,37.7413
20485000,WALLACE,POINT (-122.39289941962414 37.728489580513525),AVE,20485000,-122.39289941962414 37.728489580513525,-122.3929,37.72849
51761000,HWY 101 S OFF,POINT (-122.40531677871698 37.74957348042485),RAMP,51761000,-122.40531677871698 37.74957348042485,-122.40532,37.74957
20450000,CARROLL,POINT (-122.38961954145317 37.7228514416115),AVE,20450000,-122.38961954145317 37.7228514416115,-122.38962,37.72285
22295000,FOERSTER,POINT (-122.44640535677667 37.73560224055062),ST,22295000,-122.44640535677667 37.73560224055062,-122.44641,37.7356
33469000,JUNIPERO SERRA  BLVD ON,POINT (-122.46999312670914 37.71278126920718),RAMP,33469000,-122.46999312670914 37.71278126920718,-122.46999,37.71278
22158000,EDNA,POINT (-122.44655943007554 37.72827495650688),ST,22158000,-122.44655943007554 37.72827495650688,-122.44656,37.72827
34155000,03RD,POINT (-122.38986500351845 37.77455117139792),ST,34155000,-122.38986500351845 37.77455117139792,-122.38987,37.77455
23842000,16TH,POINT (-122.39850409238248 37.7663291336786),ST,23842000,-122.39850409238248 37.7663291336786,-122.3985,37.76633
20664000,NEWHALL,POINT (-122.39277592990415 37.73503810124443),ST,20664000,-122.39277592990415 37.73503810124443,-122.39278,37.73504
23357000,YORBA,POINT (-122.49233094506167 37.73504482593675),ST,23357000,-122.49233094506167 37.73504482593675,-122.49233,37.73504
22322000,25TH,POINT (-122.44153807725574 37.749230817380585),ST,22322000,-122.44153807725574 37.749230817380585,-122.44154,37.74923
20950000,BACON,POINT (-122.41477733808568 37.72470671520678),ST,20950000,-122.41477733808568 37.72470671520678,-122.41478,37.72471
24414000,10TH,POINT (-122.41590817899436 37.775272060215606),ST,24414000,-122.41590817899436 37.775272060215606,-122.41591,37.77527
50192000,BURGOYNE,POINT (-122.41691497169127 37.795184091917804),ST,50192000,-122.41691497169127 37.795184091917804,-122.41691,37.79518
21480000,ALLISON,POINT (-122.44256496266311 37.71466061918317),ST,21480000,-122.44256496266311 37.71466061918317,-122.44256,37.71466
21234000,HOLLY PARK,POINT (-122.42013382026789 37.73613745989306),CIR,21234000,-122.42013382026789 37.73613745989306,-122.42013,37.73614
50058000,OSCAR,POINT (-122.39667505323592 37.786772145920914),ALY,50058000,-122.39667505323592 37.786772145920914,-122.39668,37.78677
25189000,WILLOW,POINT (-122.42083185067546 37.7833704884088),ST,25189000,-122.42083185067546 37.7833704884088,-122.42083,37.78337
25109000,MASON,POINT (-122.41171893813393 37.79629076561291),ST,25109000,-122.41171893813393 37.79629076561291,-122.41172,37.79629
26745000,PIXLEY,POINT (-122.43413018795434 37.798696103349606),ST,26745000,-122.43413018795434 37.798696103349606,-122.43413,37.7987
22177000,MOUNT VERNON,POINT (-122.44916221105106 37.718690293223844),AVE,22177000,-122.44916221105106 37.718690293223844,-122.44916,37.71869
21468000,BRUNSWICK,POINT (-122.44270006780732 37.71076442082148),ST,21468000,-122.44270006780732 37.71076442082148,-122.4427,37.71076
33719000,WINSTON,POINT (-122.47603947235092 37.72694991386801),DR,33719000,-122.47603947235092 37.72694991386801,-122.47604,37.72695
26340000,HAIGHT,POINT (-122.44364908616127 37.77042637070029),ST,26340000,-122.44364908616127 37.77042637070029,-122.44365,37.77043
27256000,HAGIWARA TEA GARDEN,POINT (-122.46721584283378 37.77166258848373),DR,27256000,-122.46721584283378 37.77166258848373,-122.46722,37.77166
27745000,36TH,POINT (-122.49547530855315 37.76463804360455),AVE,27745000,-122.49547530855315 37.76463804360455,-122.49548,37.76464
26252000,CHRISTOPHER,POINT (-122.45407763948864 37.75702697683918),DR,26252000,-122.45407763948864 37.75702697683918,-122.45408,37.75703
26424000,COLE,POINT (-122.4511632992574 37.77424873437571),ST,26424000,-122.4511632992574 37.77424873437571,-122.45116,37.77425
27016000,BAKER,POINT (-122.44672315085741 37.802352939577254),ST,27016000,-122.44672315085741 37.802352939577254,-122.44672,37.80235
21079000,FOLSOM,POINT (-122.4133118225732 37.738982050720935),ST,21079000,-122.4133118225732 37.738982050720935,-122.41331,37.73898
30747000,MARKET,POINT (-122.41865858238458 37.77555816128788),ST,30747000,-122.41865858238458 37.77555816128788,-122.41866,37.77556
54129000,PIPER,POINT (-122.4644549369425 37.79436194259041),LOOP,54129000,-122.4644549369425 37.79436194259041,-122.46445,37.79436
23568000,19TH,POINT (-122.3896077313127 37.76171064924956),ST,23568000,-122.3896077313127 37.76171064924956,-122.38961,37.76171
27857000,GEARY,POINT (-122.49438066487257 37.77964975604225),BLVD,27857000,-122.49438066487257 37.77964975604225,-122.49438,37.77965
26618000,GEARY,POINT (-122.43784794345916 37.783717637801736),BLVD,26618000,-122.43784794345916 37.783717637801736,-122.43785,37.78372
27430000,29TH,POINT (-122.48757950106325 37.759359420691524),AVE,27430000,-122.48757950106325 37.759359420691524,-122.48758,37.75936
22128000,SAN JOSE,POINT (-122.44006203360148 37.7289227146495),AVE,22128000,-122.44006203360148 37.7289227146495,-122.44006,37.72892
23055000,CARDENAS,POINT (-122.47702085909414 37.72077280107302),AVE,23055000,-122.47702085909414 37.72077280107302,-122.47702,37.72077
28191000,LUNDYS,POINT (-122.4182005253644 37.74491245964242),LN,28191000,-122.4182005253644 37.74491245964242,-122.4182,37.74491
21306000,26TH,POINT (-122.41813525167909 37.7490412875061),ST,21306000,-122.41813525167909 37.7490412875061,-122.41814,37.74904
27176000,FUNSTON,POINT (-122.47072725871531 37.76573925364989),AVE,27176000,-122.47072725871531 37.76573925364989,-122.47073,37.76574
22374000,ROCKDALE,POINT (-122.44995936771299 37.74044699150627),DR,22374000,-122.44995936771299 37.74044699150627,-122.44996,37.74045
24388000,SOUTH VAN NESS,POINT (-122.41861821634723 37.77305345411757),AVE,24388000,-122.41861821634723 37.77305345411757,-122.41862,37.77305
24594000,02ND,POINT (-122.39925504879693 37.78757927735578),ST,24594000,-122.39925504879693 37.78757927735578,-122.39926,37.78758
23742000,19TH,POINT (-122.40120000669693 37.76101174908375),ST,23742000,-122.40120000669693 37.76101174908375,-122.4012,37.76101
25244000,PRIEST,POINT (-122.41521785421288 37.79402883420844),ST,25244000,-122.41521785421288 37.79402883420844,-122.41522,37.79403
27375000,IRVING,POINT (-122.47819082575279 37.763514758153384),ST,27375000,-122.47819082575279 37.763514758153384,-122.47819,37.76351
25942000,GOLDEN GATE,POINT (-122.42373098466003 37.78061162250494),AVE,25942000,-122.42373098466003 37.78061162250494,-122.42373,37.78061
24893000,EDDY,POINT (-122.40849315771352 37.78445272978704),ST,24893000,-122.40849315771352 37.78445272978704,-122.40849,37.78445
51761000,POTRERO,POINT (-122.40531677871698 37.74957348042485),AVE,51761000,-122.40531677871698 37.74957348042485,-122.40532,37.74957
25521000,LOMBARD,POINT (-122.41632435551392 37.8024108318251),ST,25521000,-122.41632435551392 37.8024108318251,-122.41632,37.80241
32992000,GATUN,POINT (-122.44754107509276 37.737976907053024),ALY,32992000,-122.44754107509276 37.737976907053024,-122.44754,37.73798
24996000,SACRAMENTO,POINT (-122.40772718647443 37.79317830175813),ST,24996000,-122.40772718647443 37.79317830175813,-122.40773,37.79318
23063000,WINSTON,POINT (-122.47334716390647 37.72685485155741),DR,23063000,-122.47334716390647 37.72685485155741,-122.47335,37.72685
20640000,GOETTINGEN,POINT (-122.40607123477571 37.72565770974734),ST,20640000,-122.40607123477571 37.72565770974734,-122.40607,37.72566
51333000,UNNAMED 152,POINT (-122.47538893362587 37.80633679821653),,51333000,-122.47538893362587 37.80633679821653,-122.47539,37.80634
26463000,ANZA,POINT (-122.44879124841772 37.78088166317468),ST,26463000,-122.44879124841772 37.78088166317468,-122.44879,37.78088
33571000,PEMBERTON,POINT (-122.44639524309787 37.7588555141746),PL,33571000,-122.44639524309787 37.7588555141746,-122.4464,37.75886
26759000,LAGUNA,POINT (-122.4320907159848 37.80519954538886),ST,26759000,-122.4320907159848 37.80519954538886,-122.43209,37.8052
20198000,CASHMERE,POINT (-122.38717561598408 37.735661608208844),ST,20198000,-122.38717561598408 37.735661608208844,-122.38718,37.73566
30745000,LARKIN,POINT (-122.41629170163517 37.77749384359778),ST,30745000,-122.41629170163517 37.77749384359778,-122.41629,37.77749
51269000,PRESIDIO,POINT (-122.4563817730827 37.79837687182454),BLVD,51269000,-122.4563817730827 37.79837687182454,-122.45638,37.79838
53017000,HESTER,POINT (-122.39765768790123 37.713316045777525),AVE,53017000,-122.39765768790123 37.713316045777525,-122.39766,37.71332
25835000,GUERRERO,POINT (-122.42441168989433 37.768006425011784),ST,25835000,-122.42441168989433 37.768006425011784,-122.42441,37.76801
20056000,INNES,POINT (-122.37389036514942 37.73093607113458),AVE,20056000,-122.37389036514942 37.73093607113458,-122.37389,37.73094
